OID_,CID,view_zenith_mean_1,view_azimuth_mean_1,sun_azimuth_1,sun_zenith_1,B2_1,B3_1,B4_1,B5_1,B6_1,B7_1,B8A_1,B11_1,B12_1,flagsbyfiveall_1,lcdetail_fine_1,lcselectedint,LAI_1,CWC_1,CAB_1
,4,11.1340618,290.8116150,47.3344994,27.5415001,0.0174000,0.0306000,0.0174000,0.0547000,0.2465000,0.3265000,0.0000000,0.1419000,0.0572000,1,6.0000000,6,3.7068501,0.0058100,19.1465092
,4,8.5875340,275.2105103,47.2958984,28.0014992,0.0317000,0.0443000,0.0240000,0.0684000,0.2835000,0.3935000,0.0000000,0.1586000,0.0611000,1,6.0000000,6,3.3764901,0.0059800,18.2835808
,4,2.2043710,66.2546310,49.3412018,28.4029007,0.0338000,0.0620000,0.0372000,0.0938000,0.2973000,0.3775000,0.4094000,0.1715000,0.0749000,1,6.0000000,6,2.7706399,0.0080000,20.1997108
,4,4.8766570,268.2249756,48.9749985,27.5797997,0.0386000,0.0527000,0.0306000,0.0762000,0.3131000,0.4238000,0.4616000,0.1686000,0.0680000,1,6.0000000,6,4.5885000,0.0045600,14.2960396
,4,10.7424383,291.0160217,47.8931999,27.2542000,0.0190000,0.0370000,0.0168000,0.0691000,0.2698000,0.3563000,0.0000000,0.1561000,0.0597000,1,6.0000000,6,2.9561200,0.0071400,20.8455505
,4,7.4836812,293.6297607,47.4547005,28.0995007,0.0326000,0.0520000,0.0252000,0.0719000,0.2989000,0.3883000,0.0000000,0.1798000,0.0729000,1,6.0000000,6,3.1998501,0.0057200,20.4650307
,4,6.8804960,294.4368286,48.9406013,27.2693005,0.0243000,0.0429000,0.0190000,0.0760000,0.2724000,0.3640000,0.4045000,0.1546000,0.0595000,1,6.0000000,6,3.1059799,0.0070700,19.5675602
,4,8.5438623,275.1344910,48.5909996,27.1910992,0.0171000,0.0339000,0.0153000,0.0548000,0.2613000,0.3628000,0.3820000,0.1512000,0.0565000,1,6.0000000,6,3.4919100,0.0054200,20.3458309
,4,4.4143920,266.5669250,49.0954018,27.5860004,0.0577000,0.0846000,0.0575000,0.1122000,0.3220000,0.4157000,0.4317000,0.1933000,0.0918000,1,6.0000000,6,2.6162400,0.0087900,20.9821796
,4,4.4572444,266.6845703,50.3933983,26.8239994,0.0233000,0.0344000,0.0164000,0.0588000,0.2749000,0.3922000,0.4247000,0.1419000,0.0502000,1,6.0000000,6,4.5740199,0.0047100,15.3022299
,4,6.5366969,294.9613037,49.2205009,27.1599007,0.0264000,0.0452000,0.0277000,0.0748000,0.2667000,0.3658000,0.3955000,0.1713000,0.0726000,1,6.0000000,6,2.7702701,0.0074200,21.7210197
,4,7.2231956,293.9519043,49.1865997,27.0655003,0.0236000,0.0402000,0.0235000,0.0741000,0.2615000,0.3557000,0.3880000,0.1743000,0.0751000,1,6.0000000,6,2.3449900,0.0086600,25.2406006
,4,4.1639972,265.5161438,49.3027992,27.5042000,0.0400000,0.0600000,0.0412000,0.0798000,0.2526000,0.3221000,0.3640000,0.1659000,0.0867000,1,6.0000000,6,2.3680799,0.0094600,24.9937992
,4,6.3648520,295.2400208,49.3614006,27.1054001,0.0264000,0.0585000,0.0237000,0.1034000,0.3174000,0.3803000,0.4250000,0.1803000,0.0710000,1,6.0000000,6,2.8561699,0.0074900,17.5705605
,4,10.3587141,291.2174683,47.9468994,27.2870998,0.0192000,0.0349000,0.0167000,0.0612000,0.2518000,0.3369000,0.0000000,0.1490000,0.0549000,1,6.0000000,6,3.3136799,0.0061600,19.9963207
,4,3.3364978,305.9230347,49.7723007,27.3756008,0.0306000,0.0492000,0.0220000,0.0844000,0.3049000,0.3883000,0.4138000,0.1596000,0.0607000,1,6.0000000,6,3.2146299,0.0069800,18.4990997
,4,10.1033621,291.3579102,47.1484985,27.8428001,0.0306000,0.0301000,0.0169000,0.0353000,0.1178000,0.1661000,0.0000000,0.0649000,0.0267000,1,6.0000000,6,2.3001800,0.0166600,29.8122196
,4,8.5875340,275.2105103,47.2958984,28.0014992,0.0276000,0.0388000,0.0201000,0.0624000,0.2678000,0.3744000,0.0000000,0.1561000,0.0580000,1,6.0000000,6,3.9558899,0.0048900,17.4176807
,4,2.7036877,311.5513306,49.2819977,27.7812500,0.0200000,0.0358000,0.0169500,0.0640000,0.2840000,0.3826000,0.4173000,0.1506500,0.0559500,1,6.0000000,6,3.9150701,0.0054300,17.8375301
,4,3.1223891,125.8138428,51.5255013,27.3057003,0.0150000,0.0322000,0.0159000,0.0597000,0.2827000,0.3954000,0.4339000,0.1689000,0.0649000,1,6.0000000,6,4.0348001,0.0043500,18.1170807
,4,4.7496381,267.8168640,49.3391991,27.3824997,0.0279000,0.0444000,0.0215000,0.0699000,0.2997000,0.3978000,0.4249000,0.1734000,0.0668000,1,6.0000000,6,3.4197800,0.0052000,19.7476196
,4,4.0343451,301.9057617,49.4417992,27.4498005,0.0257000,0.0397000,0.0199000,0.0612000,0.2690000,0.3626000,0.3848000,0.1559000,0.0612000,1,6.0000000,6,3.5329499,0.0057500,19.6529694
,4,1.6300730,233.2011414,49.2792015,27.9976006,0.0205000,0.0336000,0.0172000,0.0652000,0.2720000,0.3640000,0.3993000,0.1494000,0.0603000,1,6.0000000,6,3.1657400,0.0066200,20.9300308
,4,4.4572444,266.6845703,50.3933983,26.8239994,0.0249000,0.0382000,0.0174000,0.0650000,0.3105000,0.4376000,0.4732000,0.1615000,0.0577000,1,6.0000000,6,4.7772698,0.0043000,14.7034998
,4,6.2366672,295.4739990,49.2024002,27.2208004,0.0319000,0.0476000,0.0245000,0.0725000,0.3041000,0.4294000,0.4628000,0.1727000,0.0676000,1,6.0000000,6,4.3852301,0.0043200,15.8589096
,4,7.8205929,275.3825073,48.4034004,27.4295006,0.0185000,0.0358000,0.0162000,0.0636000,0.2809000,0.3910000,0.0000000,0.1587000,0.0586000,1,6.0000000,6,3.2667301,0.0062000,20.4569702
,4,10.2717457,291.2650757,47.0158997,27.8999996,0.0418000,0.0683000,0.0345000,0.1115000,0.3516000,0.4356000,0.0000000,0.1967000,0.0828000,1,6.0000000,6,3.2223001,0.0071300,17.3535099
,4,1.8124886,239.4283905,50.6529999,27.1508007,0.0243000,0.0477000,0.0213000,0.0965000,0.3224000,0.3983000,0.4436000,0.2023000,0.0840000,1,6.0000000,6,2.8810899,0.0062000,20.1516991
,4,4.2907801,266.0787964,49.4603004,27.3889999,0.0276000,0.0445000,0.0220000,0.0680000,0.3043000,0.4103000,0.4494000,0.1682000,0.0635000,1,6.0000000,6,4.2233801,0.0046100,15.8949203
,4,1.2956958,207.6301575,49.3116989,28.0921001,0.0212000,0.0380000,0.0192000,0.0665000,0.2813000,0.3813000,0.4135000,0.1577000,0.0589000,1,6.0000000,6,3.1391399,0.0063600,19.6871109
,4,4.2465320,265.8962097,49.7602005,27.2201004,0.0255000,0.0424000,0.0229000,0.0729000,0.2976000,0.3945000,0.4189000,0.1802000,0.0694000,1,6.0000000,6,3.4707899,0.0050400,19.0634708
,4,10.1863394,291.3179016,48.0845985,27.2310009,0.0231000,0.0397000,0.0211000,0.0682000,0.2776000,0.3698000,0.0000000,0.1544000,0.0602000,1,6.0000000,6,3.6802800,0.0058100,17.7221298
,4,1.3091676,19.7007771,51.2565002,27.0368500,0.0187000,0.0395500,0.0167500,0.0644000,0.3085500,0.3955500,0.4315000,0.1597500,0.0610500,1,6.0000000,6,2.7618001,0.0076600,24.5967102
,4,2.0079277,244.5235138,49.3833008,27.8486996,0.0192000,0.0338000,0.0161000,0.0559000,0.2781000,0.3647000,0.3992000,0.1492000,0.0555000,1,6.0000000,6,3.6367800,0.0054200,18.5973797
,4,7.5697775,293.5271606,47.3888016,28.1278992,0.0421000,0.0697000,0.0502000,0.1201000,0.3157000,0.3905000,0.0000000,0.2277000,0.1083000,1,6.0000000,6,3.0090201,0.0058800,20.2329998
,4,3.2423301,124.8364639,51.3586998,27.4178009,0.0172000,0.0378000,0.0172000,0.0722000,0.3127000,0.4105000,0.4425000,0.1805000,0.0675000,1,6.0000000,6,3.6479001,0.0049000,19.5653896
,4,8.6722050,275.2857056,48.7476006,27.0748997,0.0190000,0.0389000,0.0164000,0.0606000,0.2348000,0.3138000,0.3427000,0.1319000,0.0503000,1,6.0000000,6,3.1980801,0.0072200,19.5743999
,4,3.2925737,306.0770874,50.6179008,26.9001999,0.0202000,0.0338000,0.0161000,0.0635000,0.2735000,0.3705000,0.4088000,0.1561000,0.0589000,1,6.0000000,6,3.7624700,0.0051900,18.2451305
,4,6.2366672,295.4739990,49.2024002,27.2208004,0.0274000,0.0380000,0.0198000,0.0591000,0.2632000,0.3832000,0.4093000,0.1505000,0.0571000,1,6.0000000,6,4.3477998,0.0048600,15.9183903
,4,10.8315773,290.9599915,47.3210983,27.6026001,0.0334000,0.0605000,0.0351000,0.0922000,0.2598000,0.3185000,0.0000000,0.1732000,0.0730000,1,6.0000000,6,2.6141601,0.0077400,22.0316105
,4,8.9716377,275.5867920,48.2445984,27.3300991,0.0263000,0.0364000,0.0257000,0.0570000,0.2081000,0.2904000,0.0000000,0.1152000,0.0452000,1,6.0000000,6,2.3739300,0.0116600,26.7977104
,4,3.1365688,307.4439697,49.6831017,27.4633007,0.0239000,0.0376000,0.0201000,0.0681000,0.2750000,0.3634000,0.3942000,0.1532000,0.0595000,1,6.0000000,6,3.3895600,0.0062000,19.5879498
,4,11.5139399,290.6381226,47.2803993,27.5088997,0.0210000,0.0357000,0.0236000,0.0619000,0.2532000,0.3349000,0.0000000,0.1495000,0.0616000,1,6.0000000,6,3.3022001,0.0062600,21.2254791
,4,9.5282526,276.1239929,48.0539017,27.3530006,0.0201000,0.0374000,0.0127000,0.0446000,0.1391000,0.1656000,0.0000000,0.0633000,0.0228000,1,6.0000000,6,2.4097900,0.0146200,22.1460896
,4,4.4562192,266.7416382,49.3209991,27.4433002,0.0242000,0.0393000,0.0197000,0.0657000,0.2575000,0.3437000,0.3740000,0.1625000,0.0648000,1,6.0000000,6,3.1160400,0.0060200,20.9870396
,4,2.9382591,309.1404419,49.0766983,27.8631496,0.0376500,0.0630000,0.0516000,0.0942000,0.2802500,0.3552500,0.3841500,0.1946000,0.0919500,1,6.0000000,6,2.7430501,0.0070800,22.6460209
,4,9.2274323,275.8644104,49.0831985,26.7823009,0.0207000,0.0333000,0.0204000,0.0574000,0.2376000,0.3173000,0.3616000,0.1500000,0.0585000,1,6.0000000,6,4.0278502,0.0045400,18.0197601
,4,2.0753877,246.0835571,48.8069000,28.1889992,0.0251000,0.0468000,0.0252000,0.0797000,0.3009000,0.3868000,0.4195000,0.1855000,0.0749000,1,6.0000000,6,3.0739100,0.0058300,20.5365791
,4,7.9027710,274.3897705,47.3358994,28.0951996,0.0265000,0.0403000,0.0238000,0.0765000,0.2860000,0.3925000,0.0000000,0.1830000,0.0740000,1,6.0000000,6,3.5195701,0.0053600,18.6837406
,4,3.4969029,304.7646790,50.1656990,27.1201992,0.0251000,0.0438000,0.0196000,0.0812000,0.3287000,0.4397000,0.4687000,0.1728000,0.0677000,1,6.0000000,6,4.0097299,0.0049700,16.5841198
,4,10.1869221,291.3115845,47.0820999,27.8714008,0.0571000,0.0768000,0.0558000,0.1142000,0.3161000,0.4047000,0.0000000,0.2135000,0.1003000,1,6.0000000,6,2.1546299,0.0106800,24.5852699
,4,4.2473478,265.8795471,49.2335014,27.5314007,0.0292000,0.0534000,0.0332000,0.0861000,0.2637000,0.3160000,0.3546000,0.1709000,0.0659000,1,6.0000000,6,2.2358699,0.0096800,24.6261692
,4,8.6722050,275.2857056,48.7476006,27.0748997,0.0198000,0.0354000,0.0229000,0.0630000,0.2403000,0.3220000,0.3540000,0.1464000,0.0586000,1,6.0000000,6,3.3461001,0.0059400,20.0637798
,4,7.1809225,294.0164795,48.9580994,27.2084007,0.0388000,0.0606000,0.0357000,0.0945000,0.2958000,0.3684000,0.3922000,0.1688000,0.0686000,1,6.0000000,6,2.6626799,0.0087600,20.4273891
,4,7.5697775,293.5271606,47.3888016,28.1278992,0.0294000,0.0475000,0.0211000,0.0762000,0.3312000,0.4267000,0.0000000,0.1996000,0.0818000,1,6.0000000,6,3.5801699,0.0045800,18.4992409
,4,4.8759208,268.2449036,49.4976997,27.2674007,0.0306000,0.0648000,0.0270000,0.1110000,0.3502000,0.4165000,0.4469000,0.2058000,0.0878000,1,6.0000000,6,2.7262499,0.0071100,18.7795906
,4,9.6122341,276.2142334,48.5014000,27.0636997,0.0249000,0.0452000,0.0232000,0.0744000,0.2750000,0.3677000,0.4163000,0.1778000,0.0726000,1,6.0000000,6,3.4622400,0.0051400,18.5215092
,4,8.6722050,275.2857056,48.7476006,27.0748997,0.0229000,0.0471000,0.0243000,0.0820000,0.2766000,0.3555000,0.3961000,0.1641000,0.0665000,1,6.0000000,6,3.1316500,0.0066500,18.5799809
,4,4.4145031,266.5559692,50.1561508,26.9645500,0.0237000,0.0373000,0.0179000,0.0596000,0.2955500,0.4142000,0.4506000,0.1669500,0.0617000,1,6.0000000,6,3.8350201,0.0045500,18.5328808
,4,5.5965629,270.2631226,49.1663017,27.3425007,0.0362000,0.0551000,0.0276000,0.0850000,0.3375000,0.4441000,0.4727000,0.1857000,0.0728000,1,6.0000000,6,3.4114101,0.0056000,16.9085693
,4,4.9610133,268.4988403,49.9617004,26.9841003,0.0291000,0.0499000,0.0293000,0.0831000,0.3136000,0.4064000,0.4394000,0.1891000,0.0772000,1,6.0000000,6,3.0466599,0.0052100,22.0881996
,4,8.3740206,274.9296875,48.2134018,27.4519997,0.0220000,0.0411000,0.0221000,0.0666000,0.2509000,0.3292000,0.0000000,0.1538000,0.0613000,1,6.0000000,6,3.0146799,0.0068200,20.9163609
,4,2.0769410,245.9965210,49.3147507,27.8758507,0.0212500,0.0421000,0.0196000,0.0666500,0.2882500,0.3834000,0.4205000,0.1577500,0.0602000,1,6.0000000,6,3.8080201,0.0051800,17.2282600
,4,1.5752681,230.7611694,49.3472977,27.9704018,0.0200000,0.0407000,0.0198000,0.0780500,0.3070000,0.4108000,0.4436000,0.1714000,0.0648000,1,6.0000000,6,3.8197999,0.0049600,16.9613304
,4,10.6569462,291.0617981,47.9620018,27.2261009,0.0155000,0.0278000,0.0133000,0.0497000,0.1792000,0.2381000,0.0000000,0.1007000,0.0373000,1,6.0000000,6,3.0959201,0.0075400,20.3075199
,4,10.1863394,291.3179016,48.0845985,27.2310009,0.0217000,0.0399000,0.0186000,0.0646000,0.3029000,0.3839000,0.0000000,0.1626000,0.0624000,1,6.0000000,6,4.8012600,0.0040200,14.7377300
,4,9.3983126,276.0127869,48.4152985,27.1523991,0.0356000,0.0623000,0.0362000,0.0957000,0.2544000,0.2962000,0.3274000,0.1465000,0.0629000,1,6.0000000,6,2.1101401,0.0130800,19.6069508
,4,11.2159319,290.7738037,47.2671013,27.5699997,0.0231000,0.0362000,0.0174000,0.0634000,0.2867000,0.3947000,0.0000000,0.1504000,0.0563000,1,6.0000000,6,4.3424802,0.0048400,15.8581104
,4,4.8355312,268.0450745,50.3423004,26.7898006,0.0241000,0.0403000,0.0174000,0.0638000,0.2915000,0.4012000,0.4263000,0.1549000,0.0561000,1,6.0000000,6,4.0157099,0.0049700,17.0311298
,4,3.9096625,302.4844971,49.8111992,27.2539997,0.0307000,0.0654000,0.0299000,0.1034000,0.3038000,0.3793000,0.4227000,0.1851000,0.0782000,1,6.0000000,6,2.8925700,0.0072400,17.6635208
,4,7.8246999,276.9324646,48.9231987,27.1140995,0.0231000,0.0422000,0.0211000,0.0687000,0.2867000,0.3641000,0.4032000,0.1670000,0.0677000,1,6.0000000,6,2.9050300,0.0073000,19.7316704
,4,9.0992489,275.7389221,48.9233017,26.8980007,0.0245000,0.0549000,0.0230000,0.0953000,0.3168000,0.3880000,0.4133000,0.1808000,0.0702000,1,6.0000000,6,2.7422400,0.0074600,19.9038391
,4,5.5114279,270.0543823,49.2360992,27.3152008,0.0364000,0.0587000,0.0298000,0.0864000,0.3123000,0.3883000,0.4143000,0.1692000,0.0681000,1,6.0000000,6,4.4299502,0.0044800,14.2524796
,4,2.8596685,309.9237061,49.6641006,27.5240993,0.0167000,0.0292000,0.0173000,0.0584000,0.1650000,0.2018000,0.2193000,0.0934000,0.0395000,1,6.0000000,6,2.1754799,0.0135800,25.2010403
,4,3.2423301,124.8364639,51.3586998,27.4178009,0.0240000,0.0592000,0.0249000,0.1002000,0.3569000,0.4401000,0.4811000,0.1984000,0.0815000,1,6.0000000,6,3.0023000,0.0063500,19.1241302
,4,3.9100785,302.5107727,49.2846985,27.5650005,0.0302000,0.0628000,0.0367000,0.1081000,0.2824000,0.3433000,0.3739000,0.1962000,0.0892000,1,6.0000000,6,2.6962900,0.0071700,21.9066505
,4,1.2937297,205.4506073,51.2070999,27.0021992,0.0226000,0.0387000,0.0280000,0.0817000,0.2824000,0.3854000,0.4116000,0.1736000,0.0728000,1,6.0000000,6,3.3373101,0.0056700,19.6845398
,4,4.3299475,266.2485352,49.6897011,27.2471008,0.0231000,0.0357000,0.0192000,0.0615000,0.2511000,0.3257000,0.3562000,0.1638000,0.0640000,1,6.0000000,6,2.8559999,0.0064700,23.5489006
,4,8.1592836,274.6782532,48.6439018,27.2243004,0.0172000,0.0318000,0.0142000,0.0574000,0.2426000,0.3307000,0.3653000,0.1470000,0.0534000,1,6.0000000,6,3.4051199,0.0057900,19.7854309
,4,3.3364978,305.9230347,49.7723007,27.3756008,0.0230000,0.0404000,0.0204000,0.0699000,0.2783000,0.3698000,0.3990000,0.1594000,0.0630000,1,6.0000000,6,3.3573000,0.0060100,19.7352409
,4,7.8205929,275.3825073,48.4034004,27.4295006,0.0196000,0.0352000,0.0176000,0.0548000,0.2492000,0.3318000,0.3690000,0.1492000,0.0561000,1,6.0000000,6,3.3430500,0.0058600,20.2909508
,4,4.9604130,268.5115356,49.4276009,27.2945004,0.0302000,0.0441000,0.0290000,0.0787000,0.2320000,0.3085000,0.3126000,0.1591000,0.0670000,1,6.0000000,6,2.2772701,0.0095400,24.7322006
,4,4.2639613,84.1112823,49.5690994,28.6324997,0.0339000,0.0582000,0.0307000,0.0869000,0.3522000,0.4546000,0.4943000,0.1979000,0.0743000,1,6.0000000,6,3.6776299,0.0052900,18.0802708
,4,7.7390966,293.3230286,48.7661018,27.2299995,0.0231000,0.0413000,0.0223000,0.0728000,0.2759000,0.3721000,0.4091000,0.1833000,0.0749000,1,6.0000000,6,3.2387600,0.0053000,20.7233906
,4,6.5366969,294.9613037,49.2205009,27.1599007,0.0252000,0.0404000,0.0196000,0.0702000,0.2717000,0.3563000,0.3879000,0.1455000,0.0555000,1,6.0000000,6,3.3961301,0.0066300,18.6193409
,4,10.2714386,291.2679138,48.0157013,27.2590008,0.0223000,0.0421000,0.0180000,0.0740000,0.3099000,0.4118000,0.0000000,0.1579000,0.0609000,1,6.0000000,6,3.5442801,0.0060900,17.9886703
,4,9.6967821,276.2865906,48.4315987,27.0914001,0.0234000,0.0410000,0.0201000,0.0687000,0.2590000,0.3345000,0.3712000,0.1645000,0.0661000,1,6.0000000,6,2.5630500,0.0074200,23.0018291
,4,1.8418641,240.3924103,49.2969513,27.9367504,0.0210500,0.0341500,0.0202500,0.0566500,0.2217500,0.3010000,0.3373000,0.1315000,0.0516000,1,6.0000000,6,3.3041699,0.0067800,19.7449608
,4,11.2159319,290.7738037,47.2671013,27.5699997,0.0221000,0.0354000,0.0188000,0.0564000,0.2188000,0.2962000,0.0000000,0.1438000,0.0595000,1,6.0000000,6,2.9981301,0.0068400,22.0343609
,4,7.9451718,274.4196777,49.0816994,26.9983997,0.0250000,0.0496000,0.0278000,0.0941000,0.3093000,0.3978000,0.4273000,0.2181000,0.0929000,1,6.0000000,6,2.3801000,0.0069800,25.0150604
,4,8.5013905,275.0782776,48.3667526,27.3352509,0.0187500,0.0324500,0.0169000,0.0578500,0.2710500,0.3692000,0.4157500,0.1539000,0.0581500,1,6.0000000,6,4.1111398,0.0043800,17.5495090
,4,4.4143920,266.5669250,49.0954018,27.5860004,0.0315000,0.0391000,0.0215000,0.0577000,0.1955000,0.2607000,0.2814000,0.1123000,0.0481000,1,6.0000000,6,2.7184899,0.0099200,21.6019497
,4,10.3938541,108.1260834,50.6151009,29.0105991,0.0249000,0.0443000,0.0326000,0.0860000,0.2680000,0.3358000,0.3717000,0.2139000,0.1089000,1,6.0000000,6,2.1742599,0.0078000,28.6255608
,4,6.0226603,295.8722839,49.1144981,27.3089008,0.0241000,0.0360000,0.0147000,0.0535000,0.1920000,0.2532000,0.2596000,0.0912000,0.0424000,1,6.0000000,6,2.1447799,0.0143200,20.4779091
,4,4.9185123,268.3675232,49.2000008,27.4368992,0.0291000,0.0488000,0.0321000,0.0758000,0.2508000,0.3096000,0.3490000,0.1706000,0.0683000,1,6.0000000,6,2.4719701,0.0082800,24.1495895
,4,7.8205929,275.3825073,48.4034004,27.4295006,0.0181000,0.0336000,0.0189000,0.0568000,0.2545000,0.3056000,0.0000000,0.1472000,0.0545000,1,6.0000000,6,2.7241001,0.0076900,22.5493202
,4,7.7817378,293.2718506,48.9934006,27.0867004,0.0190000,0.0367000,0.0159000,0.0595000,0.2830000,0.3729000,0.3991000,0.1557000,0.0563000,1,6.0000000,6,3.4184101,0.0057400,19.9104805
,4,4.8340302,268.0969849,49.2695999,27.4097004,0.0299000,0.0483000,0.0304000,0.0763000,0.2741000,0.3562000,0.3860000,0.1708000,0.0690000,1,6.0000000,6,2.9229100,0.0068100,21.3907108
,4,2.7431684,311.1317749,49.5065994,27.6389999,0.0247000,0.0437000,0.0205000,0.0760000,0.2871000,0.3648000,0.3958000,0.1617000,0.0620000,1,6.0000000,6,3.0862401,0.0068200,19.9838295
,4,1.3139050,17.4556770,49.3618011,28.1257992,0.0312000,0.0508000,0.0357000,0.0877000,0.2785000,0.3404000,0.3745000,0.2064000,0.0906000,1,6.0000000,6,2.2408400,0.0082800,26.3496799
,4,2.0079277,244.5235138,49.3833008,27.8486996,0.0182000,0.0355000,0.0184000,0.0559000,0.2649000,0.3510000,0.3886000,0.1474000,0.0577000,1,6.0000000,6,3.5042701,0.0055100,20.2172508
,4,9.2274323,275.8644104,49.0831985,26.7823009,0.0234000,0.0413000,0.0219000,0.0720000,0.2745000,0.3482000,0.3840000,0.1803000,0.0734000,1,6.0000000,6,2.9774201,0.0060200,21.4365292
,4,7.9032183,274.3419800,48.3347015,27.4573002,0.0188000,0.0328000,0.0163000,0.0568000,0.2857000,0.4053000,0.0000000,0.1553000,0.0558000,1,6.0000000,6,4.5464201,0.0042700,15.5880604
,4,3.6457999,122.0722198,49.6048012,28.5109005,0.0282000,0.0434000,0.0214000,0.0709000,0.3431000,0.4787000,0.5261000,0.1850000,0.0675000,1,6.0000000,6,5.1778498,0.0038700,14.0960999
,4,7.8205929,275.3825073,48.4034004,27.4295006,0.0176000,0.0303000,0.0181000,0.0523000,0.2323000,0.3350000,0.0000000,0.1411000,0.0560000,1,6.0000000,6,2.4710500,0.0090200,25.2726498
,4,4.3738441,266.3419800,50.4658012,26.7973995,0.0222000,0.0349000,0.0164000,0.0590000,0.2873000,0.3810000,0.4223000,0.1507000,0.0557000,1,6.0000000,6,4.6886601,0.0044200,14.7358999
,4,4.9604130,268.5115356,49.4276009,27.2945004,0.0285000,0.0452000,0.0225000,0.0734000,0.3012000,0.3885000,0.4162000,0.1709000,0.0716000,1,6.0000000,6,3.2301700,0.0058800,20.1036301
,4,4.4572444,266.6845703,50.3933983,26.8239994,0.0218000,0.0365000,0.0168000,0.0617000,0.3016000,0.4199000,0.4575000,0.1574000,0.0569000,1,6.0000000,6,4.6672101,0.0042700,14.9427996
,4,4.7268062,85.8136292,49.6842003,28.6394005,0.0256000,0.0381000,0.0183000,0.0664000,0.2793000,0.3644000,0.3965000,0.1665000,0.0631000,1,6.0000000,6,3.1554101,0.0062500,21.5793705
,4,8.0306606,274.5294495,49.0112000,27.0258007,0.0198000,0.0421000,0.0194000,0.0779000,0.2897000,0.3816000,0.4293000,0.1629000,0.0626000,1,6.0000000,6,3.7941799,0.0053200,16.2968807
,4,11.2159319,290.7738037,47.2671013,27.5699997,0.0224000,0.0364000,0.0206000,0.0669000,0.2950000,0.4081000,0.0000000,0.1775000,0.0652000,1,6.0000000,6,3.9722700,0.0044000,17.8151894
,4,4.5400863,267.0596008,49.2514992,27.4705009,0.0236000,0.0340000,0.0217000,0.0584000,0.2148000,0.2821000,0.3051000,0.1442000,0.0578000,1,6.0000000,6,2.5951700,0.0090300,22.6300602
,4,8.0737343,274.5736084,48.7135010,27.1966991,0.0223000,0.0397000,0.0187000,0.0710000,0.2750000,0.3838000,0.4159000,0.1590000,0.0587000,1,6.0000000,6,3.3795500,0.0058800,19.3544998
,4,5.2144542,269.2587585,49.2179985,27.3761005,0.0276000,0.0364000,0.0190000,0.0585000,0.2208000,0.2907000,0.3095000,0.1183000,0.0472000,1,6.0000000,6,2.9031501,0.0089100,21.1444702
,4,2.2199900,248.6973724,50.2256012,27.3097992,0.0190000,0.0395000,0.0162000,0.0746000,0.2740000,0.3486000,0.3665000,0.1806000,0.0738000,1,6.0000000,6,2.8922300,0.0061600,21.4811897
,4,4.6239657,267.3657837,49.1822014,27.4978008,0.0222000,0.0346000,0.0165000,0.0577000,0.2387000,0.2950000,0.3487000,0.1430000,0.0568000,1,6.0000000,6,3.0792301,0.0067800,19.9340897
,4,9.2274323,275.8644104,49.0831985,26.7823009,0.0210000,0.0323000,0.0154000,0.0581000,0.3048000,0.4471000,0.4883000,0.1569000,0.0536000,1,6.0000000,6,5.3590899,0.0039600,13.3229904
,4,5.3414431,269.6168213,49.3759995,27.2607994,0.0300000,0.0458000,0.0251000,0.0721000,0.3168000,0.4357000,0.4631000,0.1777000,0.0687000,1,6.0000000,6,4.6903100,0.0045600,12.8195200
,4,3.6457999,122.0722198,49.6048012,28.5109005,0.0308000,0.0594000,0.0318000,0.1077000,0.3311000,0.4129000,0.4478000,0.2122000,0.0880000,1,6.0000000,6,2.6855400,0.0070700,20.7000008
,4,4.9610133,268.4988403,49.9617004,26.9841003,0.0208000,0.0343000,0.0166000,0.0512000,0.2600000,0.3374000,0.3805000,0.1333000,0.0511000,1,6.0000000,6,3.0845201,0.0070900,22.5463200
,4,10.7424383,291.0160217,47.8931999,27.2542000,0.0155000,0.0338000,0.0124000,0.0725000,0.2529000,0.3057000,0.0000000,0.1524000,0.0640000,1,6.0000000,6,2.6951699,0.0088800,23.3566895
,4,8.5013905,275.0782776,48.3667526,27.3352509,0.0188000,0.0316000,0.0182000,0.0547500,0.2529500,0.3572500,0.3847000,0.1512000,0.0570000,1,6.0000000,6,3.5098500,0.0056600,20.1228600
,4,11.0419989,290.8633728,46.9081993,27.8351994,0.0314000,0.0525000,0.0232000,0.0864000,0.2597000,0.3094000,0.0000000,0.1430000,0.0533000,1,6.0000000,6,2.7565200,0.0085800,18.3827496
,4,8.2897310,274.8728333,47.2830009,28.0625992,0.0259000,0.0381000,0.0196000,0.0626000,0.2758000,0.3831000,0.0000000,0.1686000,0.0638000,1,6.0000000,6,3.5452399,0.0052600,18.8118992
,4,4.9604130,268.5115356,49.4276009,27.2945004,0.0283000,0.0503000,0.0221000,0.0809000,0.2944000,0.3827000,0.4288000,0.1648000,0.0637000,1,6.0000000,6,3.0834301,0.0064300,21.1266899
,4,9.2703476,275.8850098,48.2605515,27.2690506,0.0280500,0.0411500,0.0255000,0.0674500,0.2747000,0.3804000,0.3981000,0.1638000,0.0642000,1,6.0000000,6,3.7161901,0.0048600,18.8941898
,4,2.2564421,249.2592163,50.4598007,27.1694489,0.0214000,0.0403500,0.0202000,0.0703000,0.2838500,0.3685500,0.3949000,0.1669500,0.0652000,1,6.0000000,6,3.1270299,0.0060400,20.6387291
